Visiting: Average age,Visiting: Batting side,Visiting: Throwing side,Visiting: Average BMI,Home: Average age,Home: Batting side,Home: Throwing side,Home: Average BMI,Visiting: Team - Win rate,Home: Team - Win rate,Visiting: Team - Season Performance,Home: Team - Season Performance,Visiting: Team - Pythagorean expectation,Home: Team - Pythagorean expectation,Visiting: Manager - Win rate,Home: Manager - Win rate,Visiting: Average Fielding performance,Home: Average Fielding performance,Visiting: Pitcher - Win rate,Home: Pitcher - Win rate,Visiting: Pitcher - Pitching performance,Home: Pitcher - Pitching performance,Visiting: Pitcher - Strikeouts per walk,Home: Pitcher - Strikeouts per walk,Visiting: Pitcher - Homeruns per game,Home: Pitcher - Homeruns per game,Visiting: Pitcher - Shutouts per game,Home: Pitcher - Shutouts per game,Visiting: Pitcher - Saves per game,Home: Pitcher - Saves per game,Visiting: Pitcher - ERA,Home: Pitcher - ERA,Visiting: Average Batting performance,Home: Average Batting performance,League Diffrence,Visiting: Score ratio,Visiting: Win ratio,Visiting: Odd ratio,Visiting: Fielding performance ratio,Visiting: Pitching performance ratio,Visiting: Batting performance ratio,Visiting: Pythagorean expectation ratio,Visiting: Score versus ratio,Visiting: Win versus ratio,Visiting: Odd versus ratio,Visiting: Fielding performance versus ratio,Visiting: Pitching performance versus ratio,Visiting: Batting performance versus ratio,Visiting: Pythagorean expectation versus ratio,Home: Score ratio,Home: Win ratio,Home: Odd ratio,Home: Fielding performance ratio,Home: Pitching performance ratio,Home: Batting performance ratio,Home: Pythagorean expectation ratio,Home: Score versus ratio,Home: Win versus ratio,Home: Odd versus ratio,Home: Fielding performance versus ratio,Home: Pitching performance versus ratio,Home: Batting performance versus ratio,Home: Pythagorean expectation versus ratio
26.700000000000045,3,2,28.54945732532779,25.09999999999991,1,2,28.014536580035035,0.6234567901234568,0.48148148148148145,2.0,0.25,0.6110561685059698,0.49036925657477504,0.46296296296296297,0.5046527972586956,549.1666666666666,703.4444444444445,0.32,0.40625,152.5,172.0,2.717391304347826,2.59375,0.44,0.71875,0.0,0.0,0.0,0.0,4.44,4.67,265.3888888888889,329.3333333333333,0,6.6,0.8,0.6703016591251876,51.475,7.525,33.25,0.7214502764361586,8.4,0.8,0.6932440108910699,51.7,-5.8,38.8,0.7576081282497656,3.1,0.2,0.28781494649141925,52.85,7.775,22.025,0.21430083607976053,3.2,0.2,0.3067559891089308,53.8,13.35,26.1,0.24239187175023505
29.90000000000009,2,4,29.87866610917315,25.40000000000009,4,4,28.125838049253083,0.5617283950617284,0.4691358024691358,0.5,0.25,0.617777770008758,0.4437926743909884,0.49382716049382713,0.5046527972586956,640.5833333333334,640.2777777777778,0.25,0.24,-34.5,272.0,3.0208333333333335,3.0,0.8125,0.76,0.0,0.0,0.0,0.0,5.29,4.19,344.1388888888889,409.8611111111111,0,5.3,0.6,0.5726406142167011,49.8,6.4,27.425,0.5947979934750759,4.4,0.4,0.39781746031746057,48.3,3.35,28.9,0.407007186307661,4.4,0.6,0.49674603174603116,56.15,13.85,24.1,0.5186755607830696,5.4,0.6,0.6021825396825398,54.0,10.15,28.15,0.5929928136923395
29.200000000000045,2,6,29.525146347239843,25.90000000000009,6,6,28.873626399174498,0.5370370370370371,0.5740740740740741,0.3333333333333333,0.5,0.5387216387182546,0.5943702283954777,0.48148148148148145,0.6296296296296297,423.2157539942412,640.5277777777778,0.4583333333333333,0.53125,46.75,374.0,1.9811320754716981,3.2666666666666666,0.75,0.78125,0.0,0.0,0.0,0.0,4.2,4.19,270.75,372.6388888888889,0,2.3,0.3,0.29619047619047745,47.8,22.25,18.0,0.30056113635892945,2.6,0.4,0.32444444444444404,49.45,16.85,22.9,0.3055584360768528,6.4,0.7,0.5894913419913423,54.275,2.4,34.925,0.6098568421801426,5.8,0.6,0.675555555555556,55.35,10.5,30.9,0.6944415639231476
28.200000000000045,2,6,29.476465159367518,24.90000000000009,2,4,28.276306279243975,0.4074074074074074,0.4444444444444444,0.2,0.3333333333333333,0.4429869020712325,0.447697295398261,0.49382716049382713,0.43209876543209874,477.80555555555554,444.95509921934286,0.3125,0.27586206896551724,162.0,-208.5,2.7096774193548385,2.340909090909091,0.6875,1.0,0.0,0.0,0.0,0.0,3.43,6.08,215.75,235.71875,0,4.3,0.3,0.5033821733821717,48.425,18.2,26.55,0.4561588868444555,2.8,0.4,0.5080341880341879,50.95,21.4,21.55,0.45720255885156236,3.4,0.5,0.43598290598290407,55.0,10.9,18.55,0.43657808968055056,4.2,0.6,0.4919658119658119,55.4,9.85,22.7,0.5427974411484394
28.90000000000009,1,4,30.008850493651426,26.700000000000045,0,6,27.510104231423373,0.5987654320987654,0.41975308641975306,1.3333333333333333,0.2,0.589529599670679,0.4348233323374334,0.5046527972586956,0.6234567901234568,592.2328769971206,847.1111111111111,0.37037037037037035,0.56,255.5,391.75,2.6842105263157894,3.26,0.7037037037037037,0.56,0.0,0.0,0.0,0.0,7.15,3.62,393.28125,525.5833333333334,0,4.3,0.6,0.5655189255189257,50.025,23.25,27.05,0.594825424989538,9.0,1.0,0.7498943437023933,50.2,7.3,45.25,0.8155265795240263,4.0,0.4,0.48446081696081533,53.775,19.825,26.15,0.49709053740745535,4.2,0.0,0.2501056562976066,48.5,8.2,22.4,0.18447342047597334
30.299999999999955,-2,2,29.61790133478565,28.5,-2,2,27.503793758625317,0.3950617283950617,0.6419753086419753,0.2,1.6666666666666665,0.4120556323375195,0.6268093968661068,0.4691358024691358,0.5246913580246914,652.9828769971206,704.6388888888889,0.125,0.3333333333333333,-27.75,210.5,1.2,1.9615384615384615,0.75,0.8181818181818182,0.0,0.0,0.0,0.0,4.25,3.43,353.8125,397.1666666666667,0,3.3,0.4,0.4764141414141404,48.225,15.425,23.0,0.45361201675637713,1.6,0.4,0.5300000000000002,52.05,32.75,20.4,0.4881351416331773,4.6,0.5,0.5328282828282831,50.4,15.05,24.2,0.5542261020036336,2.2,0.6,0.47000000000000036,60.5,15.85,10.9,0.5118648583668237
26.59999999999991,5,4,27.683451778154062,27.59999999999991,-4,2,27.50299363013277,0.5679012345679012,0.47530864197530864,1.3333333333333333,0.5,0.5761836557371701,0.47485239085452485,0.6419753086419753,0.5740740740740741,511.30555555555554,604.8333333333334,0.6666666666666666,0.0,624.25,-15.0,6.733333333333333,0.0,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,2.31,2.0,249.08333333333334,257.52777777777777,0,5.1,0.7,0.61869047619048,55.525,20.075,27.925,0.661210133283576,5.2,0.6,0.5083333333333332,51.6,23.0,38.05,0.5411558066477075,6.9,0.7,0.6141178266178271,54.275,-2.05,39.925,0.6388803172076323,2.8,0.4,0.4916666666666668,54.15,-0.95,12.65,0.4588441933522929
27.200000000000045,3,8,27.657084757564235,26.0,0,6,28.335883447876974,0.5308641975308642,0.4382716049382716,0.5,0.25,0.52240025523011,0.3657397168055393,0.5403726708074534,0.5679012345679012,459.47222222222223,564.6111111111111,0.5,0.2916666666666667,224.75,235.25,3.7333333333333334,3.075,0.5,0.7083333333333334,0.0,0.0,0.0,0.0,3.67,3.03,321.6111111111111,329.30555555555554,0,5.1,0.7,0.6976548451548459,54.6,20.5,29.9,0.7329546921039609,4.0,0.8,0.6575757575757575,57.05,25.85,22.1,0.7484185902380361,3.5,0.5,0.588333333333334,56.225,19.975,18.4,0.5536468379182888,2.4,0.2,0.3424242424242424,62.75,27.9,15.4,0.25158140976196386
27.200000000000045,1,6,27.310429111732855,26.5,0,4,28.65784588882375,0.46296296296296297,0.3950617283950617,0.25,0.2,0.4588608936572428,0.4113521286408332,0.5308641975308642,0.5066666666666667,634.25,739.177321441565,0.48,0.3333333333333333,317.0,-94.25,3.2439024390243905,1.5952380952380953,0.56,0.6111111111111112,0.0,0.0,0.0,0.0,2.74,6.43,347.3333333333333,409.375,1,3.6,0.3,0.440434419381788,46.25,12.875,20.4,0.3831391615327651,4.8,0.6,0.41727272727272713,51.45,-11.9,31.2,0.4477617996948992,4.4,0.2,0.39773814420873205,50.2,-8.35,29.3,0.3246836973751348,6.2,0.4,0.5827272727272729,57.2,3.4,38.25,0.5522382003051007
25.90000000000009,7,10,27.83809956706282,24.799999999999955,4,4,27.816768646269537,0.49382716049382713,0.46296296296296297,0.5,0.2,0.5006448200452469,0.44925698228076416,0.5046527972586956,0.47530864197530864,595.427321441565,426.5833333333333,0.09090909090909091,0.014705882352941176,-128.5,13.5,2.9166666666666665,2.4705882352941178,1.4545454545454546,0.08823529411764706,0.0,0.0,0.0,0.0,6.16,4.73,329.25,224.36111111111111,0,3.9,0.3,0.395176767676767,51.0,9.3,26.9,0.3747814916765474,5.2,0.4,0.40757575757575815,55.6,-2.45,28.4,0.3610296888821827,6.1,0.8,0.672146464646467,56.1,9.95,35.625,0.7119402888691888,5.6,0.6,0.5924242424242425,59.6,18.7,38.0,0.6389703111178177
27.5,6,8,27.01698748135493,26.59999999999991,2,6,28.116137482894448,0.5617283950617284,0.4691358024691358,0.5,0.25,0.617777770008758,0.4437926743909884,0.41358024691358025,0.5123456790123457,584.8888888888889,743.0833333333334,0.23809523809523808,0.4,5.0,249.5,1.9433962264150944,2.8727272727272726,1.2857142857142858,0.5666666666666667,0.0,0.03333333333333333,0.0,0.0,5.23,4.13,207.0,383.8333333333333,0,5.0,0.6,0.5683548999309866,48.6,7.6,25.45,0.5929298840153099,3.4,0.4,0.431746031746032,47.35,10.45,23.65,0.4379669348764194,3.7,0.5,0.4310317460317455,56.05,15.25,20.175,0.42963673240621675,4.6,0.6,0.5682539682539683,53.85,17.0,23.0,0.562033065123581
26.700000000000045,6,8,27.838333279171273,25.299999999999955,2,4,27.48914550865022,0.5370370370370371,0.5740740740740741,0.3333333333333333,0.5,0.5387216387182546,0.5943702283954777,0.46296296296296297,0.5046527972586956,558.0833333333334,700.9722222222222,0.25806451612903225,0.5161290322580645,174.75,891.5,1.9722222222222223,4.872727272727273,0.5483870967741935,0.7096774193548387,0.0,0.0,0.0,0.0,4.35,2.51,294.19444444444446,333.0,0,2.7,0.2,0.27658263305322256,47.075,21.625,19.425,0.2671454383826137,3.2,0.2,0.30745098039215646,46.5,15.85,23.15,0.27468425553967646,7.1,0.8,0.6090991851285973,54.65,-0.975,35.7,0.6432725401564584,6.8,0.8,0.6925490196078435,55.35,7.6,32.5,0.725315744460324
26.700000000000045,4,10,27.059821143466827,27.5,2,4,27.133031560999882,0.4074074074074074,0.4444444444444444,0.2,0.3333333333333333,0.4429869020712325,0.447697295398261,0.46296296296296297,0.49382716049382713,467.9166666666667,694.2884325526761,0.41379310344827586,0.23076923076923078,97.0,97.5,2.909090909090909,2.193548387096774,0.7586206896551724,1.0769230769230769,0.0,0.0,0.0,0.0,3.66,3.56,260.3888888888889,456.96875,0,3.9,0.3,0.46893772893772717,49.675,16.4,24.5,0.417990208092769,3.2,0.4,0.49914529914529887,55.15,21.2,24.55,0.44185446368433656,3.5,0.4,0.4204273504273486,54.675,9.175,18.6,0.40876547784665584,4.6,0.6,0.5008547008547007,57.5,6.5,22.55,0.5581455363156652
26.59999999999991,0,6,27.50529935967641,27.09999999999991,2,4,28.356853625332015,0.5987654320987654,0.41975308641975306,1.3333333333333333,0.2,0.589529599670679,0.4348233323374334,0.49382716049382713,0.5046527972586956,607.0,598.2777777777778,0.45,0.53125,33.5,1001.0,3.2,7.162790697674419,0.75,0.75,0.0,0.0,0.0,0.0,4.3,2.9,296.27777777777777,355.77777777777777,0,3.7,0.6,0.5766300366300368,49.425,24.075,22.525,0.597002071331884,7.4,1.0,0.8446311858076564,50.15,14.4,37.55,0.9059158476348792,3.3,0.3,0.3969608169608153,53.15,23.25,24.475,0.3998530503009563,2.4,0.0,0.15536881419234344,49.05,17.3,15.6,0.09408415236512042
26.200000000000045,0,8,27.560794031150074,27.0,-2,4,27.50433913596897,0.3950617283950617,0.6419753086419753,0.2,1.6666666666666665,0.4120556323375195,0.6268093968661068,0.48148148148148145,0.6296296296296297,423.2157539942412,699.1111111111111,0.2777777777777778,0.4444444444444444,68.0,343.0,2.1842105263157894,2.283333333333333,0.5,0.48148148148148145,0.0,0.0,0.0,0.0,4.88,3.11,270.75,405.4166666666667,0,2.5,0.4,0.4945959595959586,48.15,16.05,18.7,0.45960679442322966,1.4,0.6,0.6500000000000002,51.05,30.35,16.45,0.6236218010506849,4.2,0.5,0.4883838383838386,50.1,17.625,23.25,0.5142953841287745,1.6,0.4,0.35000000000000037,53.65,18.9,8.65,0.3763781989493162
25.799999999999955,-1,2,28.10807029669428,28.299999999999955,2,4,27.455570191002835,0.5679012345679012,0.47530864197530864,1.3333333333333333,0.5,0.5761836557371701,0.47485239085452485,0.49382716049382713,0.43209876543209874,493.427321441565,366.4166666666667,0.29411764705882354,0.23076923076923078,567.0,-12.5,4.15,2.0754716981132075,0.7941176470588235,0.6923076923076923,0.0,0.038461538461538464,0.0,0.0,4.07,5.27,193.0,202.80555555555554,0,5.1,0.7,0.6409126984127023,60.5,27.175,28.9,0.6809855971083615,3.2,0.4,0.3916666666666666,60.35,35.15,26.4,0.38751427852923126,6.4,0.7,0.6171481296481302,58.75,3.125,37.325,0.6433512214656435,3.0,0.6,0.6083333333333334,62.6,14.6,11.9,0.6124857214707691
25.799999999999955,0,4,28.821665047486523,28.700000000000045,-4,4,27.317015771336948,0.5123456790123457,0.43209876543209874,0.3333333333333333,0.25,0.5349123615658724,0.4270748299801243,0.5046527972586956,0.6234567901234568,463.03843255267617,836.3611111111111,0.3103448275862069,0.45454545454545453,219.25,494.75,2.823529411764706,3.0416666666666665,0.7241379310344828,0.8181818181818182,0.0,0.0,0.0,0.0,3.88,4.88,403.53125,483.3333333333333,0,4.6,0.4,0.4227533251062666,50.275,5.95,27.675,0.38562926745968557,4.0,0.4,0.5348717948717947,47.95,16.35,27.95,0.49257507390900523,4.8,0.6,0.5478063603063598,51.8,12.0,26.9,0.5600778554905075,4.4,0.6,0.4651282051282051,49.2,8.25,24.85,0.5074249260909957
25.0,1,4,27.72028578312443,28.799999999999955,-3,6,27.042971259927743,0.5308641975308642,0.4382716049382716,0.5,0.25,0.52240025523011,0.3657397168055393,0.4691358024691358,0.5246913580246914,594.5939881082318,623.1944444444445,0.30303030303030304,0.41379310344827586,131.5,-0.75,2.4788732394366195,2.0166666666666666,0.9393939393939394,0.8275862068965517,0.0,0.0,0.0,0.0,4.98,5.07,334.0,340.30555555555554,0,4.9,0.7,0.6714643689643698,55.375,16.475,29.775,0.7008164060289107,4.6,1.0,0.6809523809523808,58.85,14.5,25.2,0.7906792899241362,4.0,0.5,0.606190476190477,56.075,16.4,22.975,0.5789702710459317,2.4,0.0,0.3190476190476191,61.55,22.35,18.9,0.20932071007586378
25.200000000000045,4,8,27.488132823746117,28.700000000000045,-4,2,27.611434243062355,0.5246913580246914,0.46296296296296297,0.5,0.2,0.5154083053482305,0.44355933167310124,0.46296296296296297,0.48148148148148145,557.2222222222222,676.0277777777778,0.4166666666666667,0.375,-1.5,74.0,2.6315789473684212,3.0,0.75,1.0625,0.0,0.0,0.0,0.0,4.27,4.36,312.19444444444446,482.6388888888889,0,5.8,0.5,0.5142124542124547,49.85,14.625,34.55,0.5070144506061863,4.8,0.6,0.5942857142857141,52.85,20.75,31.15,0.590244673276523,4.0,0.4,0.3797940947940965,58.725,17.275,25.225,0.38265257332082614,3.4,0.4,0.4057142857142857,53.25,16.7,17.95,0.4097553267234786
25.299999999999955,0,4,27.607389895591666,28.799999999999955,-1,4,27.446659836977613,0.41358024691358025,0.49382716049382713,0.25,0.3333333333333333,0.43194228172008814,0.4456068202131326,0.6419753086419753,0.5740740740740741,490.25,486.02777777777777,0.2,0.3076923076923077,151.0,421.25,2.577777777777778,3.1132075471698113,0.88,0.5769230769230769,0.0,0.0,0.04,0.0,3.77,3.37,219.22222222222223,266.72222222222223,0,3.7,0.4,0.42170995670995887,52.075,18.275,30.95,0.42300342688054277,7.4,0.6,0.5900793650793645,50.5,6.3,53.85,0.6368579391308995,3.5,0.5,0.4360173160173167,54.2,-7.125,19.45,0.42413371583073023,4.4,0.4,0.4099206349206358,53.45,-22.25,25.9,0.36314206086910145
27.700000000000045,5,6,27.528512256088824,29.200000000000045,-2,4,27.390135860977818,0.49382716049382713,0.46296296296296297,0.5,0.2,0.5006448200452469,0.44925698228076416,0.5403726708074534,0.5679012345679012,438.19444444444446,742.6666666666666,0.35294117647058826,0.3225806451612903,69.75,453.5,3.1153846153846154,3.603448275862069,0.9411764705882353,0.8709677419354839,0.0,0.0,0.0,0.0,4.81,7.449999999999999,322.1111111111111,372.47222222222223,0,4.0,0.4,0.4507323232323226,51.575,11.55,26.175,0.4506527351670699,5.4,0.6,0.49090909090909146,57.1,-1.1,29.5,0.49350366749723557,5.1,0.7,0.6138131313131335,55.9,9.55,31.95,0.6351195248099507,5.2,0.4,0.5090909090909093,58.85,18.0,37.3,0.5064963325027648
25.700000000000045,-3,0,28.480404138513165,27.799999999999955,-1,4,27.637016004760675,0.6296296296296297,0.48148148148148145,1.3333333333333333,0.3333333333333333,0.6638299302703246,0.48677614492606497,0.5308641975308642,0.5066666666666667,599.5555555555555,598.6495436637873,0.25,0.2,8.25,244.75,1.5268817204301075,3.0625,0.78125,0.7333333333333333,0.0,0.0,0.0,0.0,5.61,3.12,333.72222222222223,347.84375,0,5.8,0.8,0.6367249417249419,53.9,6.375,29.9,0.6995109421540452,4.4,0.6,0.5216666666666664,53.85,14.1,21.75,0.5400861423468608,3.5,0.4,0.486388888888888,49.95,13.3,20.775,0.4615432931766983,2.8,0.4,0.4783333333333338,47.45,23.5,22.05,0.4599138576531396
24.90000000000009,0,2,27.925315921750645,27.700000000000045,-3,4,27.373757376980137,0.5740740740740741,0.49382716049382713,1.3333333333333333,0.3333333333333333,0.5733063349126162,0.4934551978185334,0.5046527972586956,0.47530864197530864,561.8611111111111,468.25,0.4444444444444444,0.4117647058823529,440.5,22.75,3.7551020408163267,1.765625,0.6666666666666666,0.7647058823529411,0.0,0.0,0.0,0.0,3.54,3.82,295.6111111111111,178.41666666666666,0,4.5,0.8,0.7216666666666685,50.95,12.525,21.4,0.7329102864325733,4.6,0.6,0.6468421052631583,53.45,15.5,22.25,0.6663135897985374,4.2,0.6,0.5559440267335021,56.55,27.775,20.775,0.5494843352725327,3.2,0.4,0.35315789473684184,59.3,32.35,22.25,0.3336864102014628
